file,frame,object_id,x,y,width,height
PETS2009-S1L2-1-cropped.xml,134,6,602.2943,368.1664,35.6832,114.588
PETS2009-S1L2-1-cropped.xml,134,7,562.2314,255.7772,25.4552,83.7448
PETS2009-S1L2-1-cropped.xml,134,8,569.7905,309.8457,25.5992,103.6589
PETS2009-S1L2-1-cropped.xml,134,9,556.8995,321.115,36.33,107.5253
PETS2009-S1L2-1-cropped.xml,134,10,570.3863,283.9569,30.9756,94.273
PETS2009-S1L2-1-cropped.xml,134,11,194.9556,193.6908,30.627,71.9116
PETS2009-S1L2-1-cropped.xml,134,12,261.0296,240.5093,27.7082,85.972
PETS2009-S1L2-1-cropped.xml,134,13,280.0375,229.8967,28.6083,83.3152
PETS2009-S1L2-1-cropped.xml,134,14,298.4962,207.5214,22.6259,79.9425
PETS2009-S1L2-1-cropped.xml,134,15,310.1516,217.7816,27.9165,83.4287
PETS2009-S1L2-1-cropped.xml,134,16,324.1329,207.545,18.8966,72.138
PETS2009-S1L2-1-cropped.xml,134,17,341.8678,255.8541,24.1245,83.6843
PETS2009-S1L2-1-cropped.xml,134,18,326.5282,261.8232,32.2109,95.57
PETS2009-S1L2-1-cropped.xml,134,19,317.2906,237.6583,30.3997,87.5536
PETS2009-S1L2-1-cropped.xml,134,20,363.5381,236.3905,24.1,81.1706
PETS2009-S1L2-1-cropped.xml,134,21,400.3656,279.3463,28.6576,90.745
PETS2009-S1L2-1-cropped.xml,134,22,370.288,222.6363,23.0951,78.0466
PETS2009-S1L2-1-cropped.xml,134,23,387.5887,233.5733,22.3283,77.9534
PETS2009-S1L2-1-cropped.xml,134,24,386.2776,216.1136,23.9908,84.8122
PETS2009-S1L2-1-cropped.xml,134,25,387.2326,260.1672,27.7089,86.2739
PETS2009-S1L2-1-cropped.xml,134,26,517.0537,322.6116,43.796,114.7701
PETS2009-S1L2-1-cropped.xml,134,27,466.8451,315.3668,33.5257,101.6436
PETS2009-S1L2-1-cropped.xml,134,28,456.2972,293.2689,33.1647,89.5004
PETS2009-S1L2-1-cropped.xml,134,29,518.0846,249.4393,21.875,83.7149
PETS2009-S1L2-1-cropped.xml,134,31,403.7537,256.8683,25.7251,86.5591
PETS2009-S1L2-1-cropped.xml,134,32,432.2598,251.4977,27.8096,89.5121
PETS2009-S1L2-1-cropped.xml,134,33,424.7949,300.61,32.1237,96.65
PETS2009-S1L2-1-cropped.xml,134,34,446.671,260.8349,23.8781,81.4504
PETS2009-S1L2-1-cropped.xml,134,35,455.2287,228.8882,21.9013,81.6961
PETS2009-S1L2-1-cropped.xml,134,36,464.0473,219.293,16.74,72.8927
PETS2009-S1L2-1-cropped.xml,134,37,472.0837,242.6253,22.4575,78.9202
PETS2009-S1L2-1-cropped.xml,134,38,490.5834,225.2136,28.9692,85.5489
PETS2009-S1L2-1-cropped.xml,134,39,510.0387,298.7024,31.39,89.0822
PETS2009-S1L2-1-cropped.xml,134,40,498.4689,273.2113,25.7717,92.685
PETS2009-S1L2-1-cropped.xml,134,41,542.1644,238.5571,21.4,80.3475
PETS2009-S1L2-1-cropped.xml,134,42,536.7027,260.4196,25.535,84.3159
PETS2009-S1L2-1-cropped.xml,134,43,270.4839,239.2956,18.1959,76.0229
PETS2009-S1L2-1-cropped.xml,135,1,714.6874,300.475,33.3159,99.4307
PETS2009-S1L2-1-cropped.xml,135,2,694.6926,308.7672,25.8973,105.674
PETS2009-S1L2-1-cropped.xml,135,3,680.9638,319.6019,29.753,102.8792
PETS2009-S1L2-1-cropped.xml,135,4,650.4396,326.9778,39.6464,107.8557
PETS2009-S1L2-1-cropped.xml,135,5,626.6823,281.4518,32.6644,103.5327
PETS2009-S1L2-1-cropped.xml,135,6,610.2703,371.3956,35.4737,115.0692
PETS2009-S1L2-1-cropped.xml,135,7,569.3587,257.7028,25.9141,84.0264
PETS2009-S1L2-1-cropped.xml,135,8,577.9423,312.6183,25.6461,104.3293
PETS2009-S1L2-1-cropped.xml,135,9,565.1962,323.9708,36.575,108.4058
PETS2009-S1L2-1-cropped.xml,135,10,578.3527,285.9497,31.0046,93.5708
PETS2009-S1L2-1-cropped.xml,135,11,204.0567,193.7293,30.7334,72.0884
PETS2009-S1L2-1-cropped.xml,135,12,265.9493,241.6057,27.712,86.4919
PETS2009-S1L2-1-cropped.xml,135,13,286.1492,231.3292,28.8264,83.9057
PETS2009-S1L2-1-cropped.xml,135,14,304.4049,208.5073,22.9935,80.2075
PETS2009-S1L2-1-cropped.xml,135,15,316.4857,218.9582,27.7287,84.0316
PETS2009-S1L2-1-cropped.xml,135,16,329.7956,208.2626,18.8157,72.3137
PETS2009-S1L2-1-cropped.xml,135,17,348.0776,257.7938,24.594,84.0709
PETS2009-S1L2-1-cropped.xml,135,18,331.636,263.9957,32.3228,96.2652
PETS2009-S1L2-1-cropped.xml,135,19,323.2854,239.0886,30.7346,87.7101
PETS2009-S1L2-1-cropped.xml,135,20,370.1577,237.7048,24.16,81.2936
PETS2009-S1L2-1-cropped.xml,135,21,406.5087,281.52,28.7966,91.315
PETS2009-S1L2-1-cropped.xml,135,22,377.1869,224.1535,23.3,78.5182
PETS2009-S1L2-1-cropped.xml,135,23,393.9668,235.1237,22.3726,78.4517
PETS2009-S1L2-1-cropped.xml,135,24,393.0113,217.4591,24.1286,84.719
PETS2009-S1L2-1-cropped.xml,135,25,393.5479,261.9125,27.9099,87.0576
PETS2009-S1L2-1-cropped.xml,135,26,524.3479,325.3295,44.5518,114.9919
PETS2009-S1L2-1-cropped.xml,135,27,474.0075,317.5956,35.1754,102.114
PETS2009-S1L2-1-cropped.xml,135,28,462.5893,294.9546,33.5416,89.8463
PETS2009-S1L2-1-cropped.xml,135,29,524.6914,250.8049,21.925,83.8972
PETS2009-S1L2-1-cropped.xml,135,31,410.6524,258.6679,25.73,87.0198
PETS2009-S1L2-1-cropped.xml,135,32,438.6727,253.1402,28.1887,90.4437
PETS2009-S1L2-1-cropped.xml,135,33,431.1226,303.1076,31.9121,97.6301
PETS2009-S1L2-1-cropped.xml,135,34,453.5209,262.4553,23.9019,81.858
PETS2009-S1L2-1-cropped.xml,135,35,462.3395,230.1559,21.9697,81.5673
PETS2009-S1L2-1-cropped.xml,135,36,470.5562,220.3083,16.9757,72.5669
PETS2009-S1L2-1-cropped.xml,135,37,478.8507,244.3121,22.5347,79.0623
PETS2009-S1L2-1-cropped.xml,135,38,498.1541,226.7525,28.985,85.875
PETS2009-S1L2-1-cropped.xml,135,39,517.2667,301.3973,31.3482,89.95
PETS2009-S1L2-1-cropped.xml,135,40,505.6528,275.495,25.8883,93.155
PETS2009-S1L2-1-cropped.xml,135,41,549.4422,240.3216,21.4721,80.6203
PETS2009-S1L2-1-cropped.xml,135,42,543.0343,263.0213,25.7984,84.7603
PETS2009-S1L2-1-cropped.xml,135,43,277.3741,240.865,18.105,76.2499
PETS2009-S1L2-1-cropped.xml,136,1,722.7138,302.7735,32.8672,100.0957
PETS2009-S1L2-1-cropped.xml,136,2,702.9717,311.6494,25.3646,107.152
PETS2009-S1L2-1-cropped.xml,136,3,689.4409,322.4804,29.2905,103.5209
PETS2009-S1L2-1-cropped.xml,136,4,659.7036,330.0059,40.0881,108.6218
PETS2009-S1L2-1-cropped.xml,136,5,634.0491,283.8404,32.9393,104.0488
PETS2009-S1L2-1-cropped.xml,136,6,618.3268,374.6638,35.3079,115.5628
PETS2009-S1L2-1-cropped.xml,136,7,576.5418,259.6619,26.4318,84.2782
PETS2009-S1L2-1-cropped.xml,136,8,586.2694,315.4161,25.7105,104.9909
PETS2009-S1L2-1-cropped.xml,136,9,573.499,326.8673,36.8201,109.1689
PETS2009-S1L2-1-cropped.xml,136,10,586.6881,288.1401,30.9944,93.2219
PETS2009-S1L2-1-cropped.xml,136,11,213.1579,193.7681,30.84,72.2653
PETS2009-S1L2-1-cropped.xml,136,12,271.1525,242.865,27.8955,87.0177
PETS2009-S1L2-1-cropped.xml,136,13,292.2929,232.8913,29.0589,84.6227
PETS2009-S1L2-1-cropped.xml,136,14,310.5664,209.4916,23.5547,80.4233
PETS2009-S1L2-1-cropped.xml,136,15,322.8729,220.1545,27.5844,84.554
PETS2009-S1L2-1-cropped.xml,136,16,335.6311,209.0583,18.7721,72.462
PETS2009-S1L2-1-cropped.xml,136,17,354.2895,259.8656,25.1662,84.4115
PETS2009-S1L2-1-cropped.xml,136,18,336.7852,266.1965,32.4681,96.9609
PETS2009-S1L2-1-cropped.xml,136,19,329.4589,240.4676,30.95,87.8146
PETS2009-S1L2-1-cropped.xml,136,20,376.4864,238.9887,24.219,81.5665
PETS2009-S1L2-1-cropped.xml,136,21,412.6667,283.7025,28.915,91.885
PETS2009-S1L2-1-cropped.xml,136,22,384.2999,225.7022,23.505,78.9798
PETS2009-S1L2-1-cropped.xml,136,23,400.5446,236.5974,22.4053,78.8751
PETS2009-S1L2-1-cropped.xml,136,24,399.8544,218.8128,24.2654,84.6334
PETS2009-S1L2-1-cropped.xml,136,25,400.1219,263.8311,28.0243,87.9282
PETS2009-S1L2-1-cropped.xml,136,26,531.8524,328.1662,45.1787,115.3445
PETS2009-S1L2-1-cropped.xml,136,27,481.1974,319.8659,36.8305,102.6028
PETS2009-S1L2-1-cropped.xml,136,28,469.0109,296.8408,33.9183,90.3438
PETS2009-S1L2-1-cropped.xml,136,29,531.4491,252.2322,21.975,84.0792
PETS2009-S1L2-1-cropped.xml,136,31,417.6965,260.5424,25.735,87.4948
PETS2009-S1L2-1-cropped.xml,136,32,445.1008,254.7906,28.563,91.3746
PETS2009-S1L2-1-cropped.xml,136,33,437.4715,305.608,31.7146,98.6066
PETS2009-S1L2-1-cropped.xml,136,34,460.5687,264.2078,23.9259,82.2663
PETS2009-S1L2-1-cropped.xml,136,35,469.5887,231.4217,22.0164,81.3128
PETS2009-S1L2-1-cropped.xml,136,36,477.1458,221.3388,17.2566,72.2076
PETS2009-S1L2-1-cropped.xml,136,37,485.6882,246.0881,22.6116,79.2207
PETS2009-S1L2-1-cropped.xml,136,38,505.7455,228.3034,29.0029,86.2104
PETS2009-S1L2-1-cropped.xml,136,39,524.5738,304.0908,31.3252,90.8178
PETS2009-S1L2-1-cropped.xml,136,40,512.8734,277.7922,26.005,93.625
PETS2009-S1L2-1-cropped.xml,136,41,556.7377,242.0962,21.5437,80.8934
PETS2009-S1L2-1-cropped.xml,136,42,549.6053,265.6104,26.062,85.205
PETS2009-S1L2-1-cropped.xml,136,43,283.1025,242.2925,18.035,76.455
PETS2009-S1L2-1-cropped.xml,137,2,711.3579,314.7031,24.703,108.7158
PETS2009-S1L2-1-cropped.xml,137,3,697.9812,325.3552,28.881,104.1205
PETS2009-S1L2-1-cropped.xml,137,4,669.1335,333.0696,40.2809,109.4589
PETS2009-S1L2-1-cropped.xml,137,5,641.4582,286.2637,33.1666,104.5575
PETS2009-S1L2-1-cropped.xml,137,6,626.5699,378.0021,35.2825,116.0927
PETS2009-S1L2-1-cropped.xml,137,7,583.77,261.6408,26.9634,84.5234
PETS2009-S1L2-1-cropped.xml,137,8,594.9214,318.2604,25.808,105.6363
PETS2009-S1L2-1-cropped.xml,137,9,581.8081,329.8044,37.0653,109.8143
PETS2009-S1L2-1-cropped.xml,137,10,595.3479,290.4418,30.955,93.1327
PETS2009-S1L2-1-cropped.xml,137,11,222.2592,193.8174,30.9459,72.4443
PETS2009-S1L2-1-cropped.xml,137,12,276.7421,244.3465,28.3239,87.5517
PETS2009-S1L2-1-cropped.xml,137,13,298.4535,234.523,29.299,85.4078
PETS2009-S1L2-1-cropped.xml,137,14,316.9137,210.4751,24.2583,80.6028
PETS2009-S1L2-1-cropped.xml,137,15,329.3321,221.3775,27.4991,84.9667
PETS2009-S1L2-1-cropped.xml,137,16,341.7016,209.9606,18.78,72.5736
PETS2009-S1L2-1-cropped.xml,137,17,360.5402,262.0022,25.779,84.7372
PETS2009-S1L2-1-cropped.xml,137,18,342.0411,268.3814,32.6816,97.6336
PETS2009-S1L2-1-cropped.xml,137,19,335.8762,241.7766,31.0029,87.8479
PETS2009-S1L2-1-cropped.xml,137,20,382.5832,240.261,24.2747,81.9666
PETS2009-S1L2-1-cropped.xml,137,21,418.8288,285.8875,29.0275,92.455
PETS2009-S1L2-1-cropped.xml,137,22,391.5283,227.2681,23.71,79.436
PETS2009-S1L2-1-cropped.xml,137,23,407.4562,237.9605,22.4333,79.174
PETS2009-S1L2-1-cropped.xml,137,24,406.8463,220.1778,24.4003,84.5584
PETS2009-S1L2-1-cropped.xml,137,25,406.9551,265.9229,28.052,88.8853
PETS2009-S1L2-1-cropped.xml,137,26,539.7466,331.2228,45.5657,115.9394
PETS2009-S1L2-1-cropped.xml,137,27,488.4242,322.2819,38.0465,103.2099
PETS2009-S1L2-1-cropped.xml,137,28,475.5618,298.9279,34.295,90.9926
PETS2009-S1L2-1-cropped.xml,137,29,538.4874,253.7744,22.025,84.2608
PETS2009-S1L2-1-cropped.xml,137,31,424.819,262.4567,25.74,87.9776
PETS2009-S1L2-1-cropped.xml,137,32,451.5821,256.4692,28.9227,92.3049
PETS2009-S1L2-1-cropped.xml,137,33,443.8941,308.1181,31.5671,99.5705
PETS2009-S1L2-1-cropped.xml,137,34,467.886,266.14,23.9503,82.6753
PETS2009-S1L2-1-cropped.xml,137,35,476.9144,232.6906,22.0514,80.9971
PETS2009-S1L2-1-cropped.xml,137,36,483.9897,222.4958,17.541,71.9997
PETS2009-S1L2-1-cropped.xml,137,37,492.6009,247.9251,22.6884,79.3928
PETS2009-S1L2-1-cropped.xml,137,38,513.3569,229.8827,29.0213,86.5643
PETS2009-S1L2-1-cropped.xml,137,39,532.0825,306.7796,31.3505,91.6858
PETS2009-S1L2-1-cropped.xml,137,40,520.1543,280.1182,26.1216,94.095
PETS2009-S1L2-1-cropped.xml,137,41,564.0395,243.875,21.6147,81.1666
PETS2009-S1L2-1-cropped.xml,137,42,556.6204,268.1759,26.3258,85.6497
PETS2009-S1L2-1-cropped.xml,137,43,288.8389,243.7263,17.9685,76.6634
PETS2009-S1L2-1-cropped.xml,138,4,678.6599,336.1561,40.3108,110.3415
PETS2009-S1L2-1-cropped.xml,138,5,649.0485,288.7635,33.429,105.0854
PETS2009-S1L2-1-cropped.xml,138,6,635.1589,381.47,35.5176,116.69
PETS2009-S1L2-1-cropped.xml,138,7,591.0824,263.6465,27.4701,84.7826
PETS2009-S1L2-1-cropped.xml,138,8,604.0159,321.168,25.9503,106.2598
PETS2009-S1L2-1-cropped.xml,138,9,590.1221,332.7711,37.3109,110.373
PETS2009-S1L2-1-cropped.xml,138,10,604.2816,292.7406,30.8998,93.1833
PETS2009-S1L2-1-cropped.xml,138,11,231.3599,193.9017,31.0492,72.6296
PETS2009-S1L2-1-cropped.xml,138,12,282.7182,246.0502,28.9974,88.0938
PETS2009-S1L2-1-cropped.xml,138,13,304.6206,236.1824,29.5419,86.22
PETS2009-S1L2-1-cropped.xml,138,14,323.3614,211.4587,25.0388,80.7627
PETS2009-S1L2-1-cropped.xml,138,15,335.8634,222.6271,27.4724,85.2702
PETS2009-S1L2-1-cropped.xml,138,16,348.0074,210.9695,18.8398,72.6482
PETS2009-S1L2-1-cropped.xml,138,17,366.9002,264.1483,26.3705,85.0819
PETS2009-S1L2-1-cropped.xml,138,18,347.4953,270.5155,33.0178,98.2573
PETS2009-S1L2-1-cropped.xml,138,19,342.5376,243.0158,30.8937,87.8097
PETS2009-S1L2-1-cropped.xml,138,20,388.6601,241.5729,24.3218,82.403
PETS2009-S1L2-1-cropped.xml,138,21,424.991,288.0725,29.1403,93.025
PETS2009-S1L2-1-cropped.xml,138,22,398.8024,228.8413,23.915,79.89
PETS2009-S1L2-1-cropped.xml,138,23,414.7199,239.2112,22.46,79.3421
PETS2009-S1L2-1-cropped.xml,138,24,413.9867,221.5541,24.5332,84.4941
PETS2009-S1L2-1-cropped.xml,138,25,413.9793,268.1418,28.016,89.9055
PETS2009-S1L2-1-cropped.xml,138,26,548.1716,334.5785,45.6257,116.8642
PETS2009-S1L2-1-cropped.xml,138,27,495.7329,324.9831,38.3657,104.0458
PETS2009-S1L2-1-cropped.xml,138,28,482.2423,301.1746,34.6662,91.7506
PETS2009-S1L2-1-cropped.xml,138,29,545.9084,255.4737,22.075,84.4428
PETS2009-S1L2-1-cropped.xml,138,31,431.9725,264.3863,25.745,88.4634
PETS2009-S1L2-1-cropped.xml,138,32,458.1984,258.2197,29.2466,93.235
PETS2009-S1L2-1-cropped.xml,138,33,450.5036,310.6526,31.5467,100.5021
PETS2009-S1L2-1-cropped.xml,138,34,475.4728,268.2522,23.975,83.0847
PETS2009-S1L2-1-cropped.xml,138,35,484.2764,233.9734,22.0832,80.6767
PETS2009-S1L2-1-cropped.xml,138,36,491.2211,223.8642,17.7982,72.0822
PETS2009-S1L2-1-cropped.xml,138,37,499.637,249.8192,22.7653,79.5831
PETS2009-S1L2-1-cropped.xml,138,38,521.0186,231.5326,29.0404,86.9648
PETS2009-S1L2-1-cropped.xml,138,39,539.9652,309.459,31.4649,92.5542
PETS2009-S1L2-1-cropped.xml,138,40,527.5725,282.5118,26.238,94.565
PETS2009-S1L2-1-cropped.xml,138,41,571.3427,245.6548,21.6853,81.4397
PETS2009-S1L2-1-cropped.xml,138,42,564.2397,270.7098,26.59,86.0941
PETS2009-S1L2-1-cropped.xml,138,43,294.6026,245.1817,17.9142,76.8836
PETS2009-S1L2-1-cropped.xml,139,4,688.2463,339.2629,40.1886,111.2639
PETS2009-S1L2-1-cropped.xml,139,5,656.9971,291.4017,33.8016,105.6599
PETS2009-S1L2-1-cropped.xml,139,7,598.5902,265.7103,27.8973,85.0855
PETS2009-S1L2-1-cropped.xml,139,8,613.5525,324.1391,26.1368,106.8614
PETS2009-S1L2-1-cropped.xml,139,9,598.4674,335.7546,37.5569,110.8846
PETS2009-S1L2-1-cropped.xml,139,10,613.4587,294.9523,30.8383,93.2887
PETS2009-S1L2-1-cropped.xml,139,11,240.4576,194.0725,31.1459,72.8302
PETS2009-S1L2-1-cropped.xml,139,12,288.9787,247.9172,29.8508,88.6421
PETS2009-S1L2-1-cropped.xml,139,13,310.7895,237.85,29.7859,87.04
PETS2009-S1L2-1-cropped.xml,139,14,329.8486,212.4429,25.8496,80.915
PETS2009-S1L2-1-cropped.xml,139,15,342.4477,223.8962,27.4885,85.4937
PETS2009-S1L2-1-cropped.xml,139,16,354.4861,212.0562,18.9382,72.6956
PETS2009-S1L2-1-cropped.xml,139,17,373.4657,266.2675,26.8866,85.4785
PETS2009-S1L2-1-cropped.xml,139,18,353.2191,272.5804,33.521,98.814
PETS2009-S1L2-1-cropped.xml,139,19,349.3787,244.2036,30.6659,87.719
PETS2009-S1L2-1-cropped.xml,139,20,395.0049,242.9956,24.3528,82.7543
PETS2009-S1L2-1-cropped.xml,139,21,431.1536,290.2575,29.2534,93.595
PETS2009-S1L2-1-cropped.xml,139,22,406.0897,230.4171,24.12,80.3433
PETS2009-S1L2-1-cropped.xml,139,23,422.2477,240.3786,22.4867,79.4123
PETS2009-S1L2-1-cropped.xml,139,24,421.2364,222.9388,24.6645,84.4377
PETS2009-S1L2-1-cropped.xml,139,25,421.1069,270.4292,27.9461,90.9598
PETS2009-S1L2-1-cropped.xml,139,26,557.1274,338.2332,45.3586,118.1186
PETS2009-S1L2-1-cropped.xml,139,27,503.1981,328.0822,37.5316,105.175
PETS2009-S1L2-1-cropped.xml,139,28,489.0923,303.5427,35.0185,92.5622
PETS2009-S1L2-1-cropped.xml,139,29,553.7123,257.3304,22.125,84.625
PETS2009-S1L2-1-cropped.xml,139,31,439.135,266.3201,25.75,88.9503
PETS2009-S1L2-1-cropped.xml,139,32,465.0651,260.1034,29.505,94.165
PETS2009-S1L2-1-cropped.xml,139,33,457.4594,313.2315,31.7612,101.3728
PETS2009-S1L2-1-cropped.xml,139,34,483.2577,270.4966,23.9997,83.4937
PETS2009-S1L2-1-cropped.xml,139,35,491.6638,235.2934,22.1187,80.4044
PETS2009-S1L2-1-cropped.xml,139,36,498.852,225.4556,18.0189,72.4796
PETS2009-S1L2-1-cropped.xml,139,37,506.8829,251.7921,22.8425,79.8032
PETS2009-S1L2-1-cropped.xml,139,38,528.7728,233.3126,29.0601,87.452
PETS2009-S1L2-1-cropped.xml,139,39,548.3572,312.1256,31.7006,93.4222
PETS2009-S1L2-1-cropped.xml,139,40,535.2448,285.0308,26.3542,95.035
PETS2009-S1L2-1-cropped.xml,139,41,578.6461,247.4361,21.7563,81.7125
PETS2009-S1L2-1-cropped.xml,139,42,572.4628,273.2119,26.8542,86.5381
PETS2009-S1L2-1-cropped.xml,139,43,300.4355,246.6917,17.8903,77.1336
PETS2009-S1L2-1-cropped.xml,140,5,665.4394,294.2279,34.3354,106.301
PETS2009-S1L2-1-cropped.xml,140,7,606.4597,267.8815,28.1775,85.4696
PETS2009-S1L2-1-cropped.xml,140,8,623.4138,327.157,26.3557,107.4467
PETS2009-S1L2-1-cropped.xml,140,9,606.9125,338.7482,37.8031,111.3779
PETS2009-S1L2-1-cropped.xml,140,10,622.848,297.0613,30.775,93.4096
PETS2009-S1L2-1-cropped.xml,140,11,249.549,194.4028,31.2306,73.0588
PETS2009-S1L2-1-cropped.xml,140,12,295.3926,249.8728,30.8012,89.1937
PETS2009-S1L2-1-cropped.xml,140,13,316.9572,239.5149,30.0242,87.8517
PETS2009-S1L2-1-cropped.xml,140,14,336.3532,213.4328,26.661,81.0691
PETS2009-S1L2-1-cropped.xml,140,15,349.0606,225.1758,27.5273,85.6742
PETS2009-S1L2-1-cropped.xml,140,16,361.0583,213.1848,19.0574,72.7282
PETS2009-S1L2-1-cropped.xml,140,17,380.3111,268.3385,27.2908,85.9501
PETS2009-S1L2-1-cropped.xml,140,18,359.2123,274.576,34.1912,99.3037
PETS2009-S1L2-1-cropped.xml,140,19,356.3167,245.3635,30.3746,87.6001
PETS2009-S1L2-1-cropped.xml,140,20,401.8354,244.5846,24.362,82.9299
PETS2009-S1L2-1-cropped.xml,140,21,437.3265,292.4468,29.3677,94.165
PETS2009-S1L2-1-cropped.xml,140,22,413.3766,231.9934,24.325,80.7967
PETS2009-S1L2-1-cropped.xml,140,23,429.9181,241.501,22.5133,79.4302
PETS2009-S1L2-1-cropped.xml,140,24,428.5452,224.328,24.7949,84.3855
PETS2009-S1L2-1-cropped.xml,140,25,428.2754,272.7439,27.8626,92.0278
PETS2009-S1L2-1-cropped.xml,140,26,566.4731,342.1076,44.8515,119.615
PETS2009-S1L2-1-cropped.xml,140,27,510.9375,331.5954,35.7987,106.5365
PETS2009-S1L2-1-cropped.xml,140,28,496.2615,306.0478,35.3233,93.3819
PETS2009-S1L2-1-cropped.xml,140,29,561.7977,259.3025,22.175,84.8072
PETS2009-S1L2-1-cropped.xml,140,31,446.2975,268.2538,25.755,89.4375
PETS2009-S1L2-1-cropped.xml,140,32,472.2726,262.1684,29.6741,95.095
PETS2009-S1L2-1-cropped.xml,140,33,464.8867,315.8701,32.295,102.1599
PETS2009-S1L2-1-cropped.xml,140,34,491.1497,272.8119,24.0241,83.9021
PETS2009-S1L2-1-cropped.xml,140,35,499.0815,236.6833,22.1642,80.2355
PETS2009-S1L2-1-cropped.xml,140,36,506.7793,227.2141,18.2099,73.1154
PETS2009-S1L2-1-cropped.xml,140,37,514.4092,253.8656,22.92,80.0632
PETS2009-S1L2-1-cropped.xml,140,38,536.6527,235.2692,29.0799,88.057
PETS2009-S1L2-1-cropped.xml,140,39,557.2581,314.7794,32.0572,94.29
PETS2009-S1L2-1-cropped.xml,140,40,543.2627,287.7207,26.47,95.505
PETS2009-S1L2-1-cropped.xml,140,41,585.9507,249.2225,21.8279,81.985
PETS2009-S1L2-1-cropped.xml,140,42,581.129,275.6906,27.1181,86.9819
PETS2009-S1L2-1-cropped.xml,140,43,306.3963,248.3026,17.9232,77.4389
PETS2009-S1L2-1-cropped.xml,141,5,674.3752,297.2423,35.03,107.0091
PETS2009-S1L2-1-cropped.xml,141,7,614.8216,270.1982,28.2575,85.9638
PETS2009-S1L2-1-cropped.xml,141,8,633.4502,330.1998,26.5921,108.0227
PETS2009-S1L2-1-cropped.xml,141,9,615.6069,341.7534,38.0491,111.8663
PETS2009-S1L2-1-cropped.xml,141,10,632.4004,299.1098,30.7117,93.5299
PETS2009-S1L2-1-cropped.xml,141,11,258.6316,194.9498,31.2989,73.3257
PETS2009-S1L2-1-cropped.xml,141,12,301.8671,251.8637,31.79,89.7467
PETS2009-S1L2-1-cropped.xml,141,13,323.1203,241.1703,30.2416,88.6347
PETS2009-S1L2-1-cropped.xml,141,14,342.88,214.4406,27.445,81.2373
PETS2009-S1L2-1-cropped.xml,141,15,355.6847,226.4595,27.575,85.8372
PETS2009-S1L2-1-cropped.xml,141,16,367.6675,214.3299,19.185,72.7549
PETS2009-S1L2-1-cropped.xml,141,17,387.4285,270.3671,27.5828,86.4965
PETS2009-S1L2-1-cropped.xml,141,18,365.4108,276.5277,34.9753,99.7481
PETS2009-S1L2-1-cropped.xml,141,19,363.2969,246.5233,30.0621,87.4755
PETS2009-S1L2-1-cropped.xml,141,20,409.1864,246.3449,24.3489,82.9128
PETS2009-S1L2-1-cropped.xml,141,21,443.534,294.6509,29.4854,94.735
PETS2009-S1L2-1-cropped.xml,141,22,420.6631,233.57,24.53,81.25
PETS2009-S1L2-1-cropped.xml,141,23,437.645,242.6058,22.54,79.4279
PETS2009-S1L2-1-cropped.xml,141,24,435.8778,225.7191,24.925,84.3349
PETS2009-S1L2-1-cropped.xml,141,25,435.4555,275.0666,27.775,93.1001
PETS2009-S1L2-1-cropped.xml,141,26,576.0292,346.1006,44.2151,121.242
PETS2009-S1L2-1-cropped.xml,141,27,519.0962,335.4427,33.8763,107.9552
PETS2009-S1L2-1-cropped.xml,141,28,503.9906,308.7575,35.54,94.1795
PETS2009-S1L2-1-cropped.xml,141,29,570.035,261.3364,22.225,84.9892
PETS2009-S1L2-1-cropped.xml,141,31,453.46,270.1875,25.76,89.925
PETS2009-S1L2-1-cropped.xml,141,32,479.8205,264.4147,29.7534,96.025
PETS2009-S1L2-1-cropped.xml,141,33,472.7853,318.5681,33.1475,102.863
PETS2009-S1L2-1-cropped.xml,141,34,499.084,275.155,24.0481,84.31
PETS2009-S1L2-1-cropped.xml,141,35,506.54,238.1685,22.223,80.2075
PETS2009-S1L2-1-cropped.xml,141,36,514.8664,229.0629,18.3847,73.8798
PETS2009-S1L2-1-cropped.xml,141,37,522.2157,256.0402,22.9975,80.3632
PETS2009-S1L2-1-cropped.xml,141,38,544.6581,237.4019,29.0996,88.7798
PETS2009-S1L2-1-cropped.xml,141,39,566.5325,317.4242,32.5027,95.1578
PETS2009-S1L2-1-cropped.xml,141,40,551.6261,290.5814,26.5858,95.975
PETS2009-S1L2-1-cropped.xml,141,41,593.2572,251.0219,21.9,82.2575
PETS2009-S1L2-1-cropped.xml,141,42,590.0344,278.1565,27.3819,87.4258
PETS2009-S1L2-1-cropped.xml,141,43,312.531,250.051,18.0332,77.8195
PETS2009-S1L2-1-cropped.xml,142,5,683.6777,300.3871,35.8052,107.7598
PETS2009-S1L2-1-cropped.xml,142,7,623.676,272.6602,28.1373,86.5681
PETS2009-S1L2-1-cropped.xml,142,8,643.556,333.2523,26.8353,108.5947
PETS2009-S1L2-1-cropped.xml,142,9,624.7631,344.7766,38.2947,112.3554
PETS2009-S1L2-1-cropped.xml,142,10,642.0878,301.182,30.6484,93.65
PETS2009-S1L2-1-cropped.xml,142,11,267.7055,195.7138,31.3509,73.6311
PETS2009-S1L2-1-cropped.xml,142,12,308.3588,253.8651,32.79,90.3
PETS2009-S1L2-1-cropped.xml,142,13,329.2716,242.8023,30.4056,89.3453
PETS2009-S1L2-1-cropped.xml,142,14,349.4644,215.4933,28.1611,81.4412
